[train: Epoch 2, 450 / 1875] FPS: 59.7 (9.4)  ,  DataTime: 0.388 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.536  ,  Loss/total: 4.61509  ,  Loss/ce: 4.58173  ,  IoU: 0.35515  ,  pro_loss: 0.16680
[train: Epoch 2, 500 / 1875] FPS: 60.6 (206.7)  ,  DataTime: 0.380 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.528  ,  Loss/total: 4.60898  ,  Loss/ce: 4.57562  ,  IoU: 0.35884  ,  pro_loss: 0.16680
[train: Epoch 2, 550 / 1875] FPS: 61.6 (29.9)  ,  DataTime: 0.371 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.520  ,  Loss/total: 4.60318  ,  Loss/ce: 4.56982  ,  IoU: 0.36120  ,  pro_loss: 0.16680
[train: Epoch 2, 600 / 1875] FPS: 61.6 (209.2)  ,  DataTime: 0.372 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.520  ,  Loss/total: 4.59857  ,  Loss/ce: 4.56521  ,  IoU: 0.36548  ,  pro_loss: 0.16680
[train: Epoch 2, 650 / 1875] FPS: 62.0 (201.5)  ,  DataTime: 0.368 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.516  ,  Loss/total: 4.59323  ,  Loss/ce: 4.55987  ,  IoU: 0.36924  ,  pro_loss: 0.16680
[train: Epoch 2, 700 / 1875] FPS: 62.2 (205.1)  ,  DataTime: 0.367 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.515  ,  Loss/total: 4.58809  ,  Loss/ce: 4.55473  ,  IoU: 0.37146  ,  pro_loss: 0.16680
[train: Epoch 2, 750 / 1875] FPS: 62.6 (204.3)  ,  DataTime: 0.363 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.511  ,  Loss/total: 4.58266  ,  Loss/ce: 4.54930  ,  IoU: 0.37404  ,  pro_loss: 0.16680
[train: Epoch 2, 800 / 1875] FPS: 63.0 (206.6)  ,  DataTime: 0.360 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.508  ,  Loss/total: 4.57868  ,  Loss/ce: 4.54532  ,  IoU: 0.37641  ,  pro_loss: 0.16679
[train: Epoch 2, 850 / 1875] FPS: 63.5 (209.1)  ,  DataTime: 0.356 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.504  ,  Loss/total: 4.57473  ,  Loss/ce: 4.54137  ,  IoU: 0.37917  ,  pro_loss: 0.16679
[train: Epoch 2, 900 / 1875] FPS: 63.7 (206.9)  ,  DataTime: 0.354 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.502  ,  Loss/total: 4.56976  ,  Loss/ce: 4.53641  ,  IoU: 0.38174  ,  pro_loss: 0.16679
[train: Epoch 2, 950 / 1875] FPS: 63.9 (208.2)  ,  DataTime: 0.352 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.501  ,  Loss/total: 4.56519  ,  Loss/ce: 4.53184  ,  IoU: 0.38384  ,  pro_loss: 0.16678
[train: Epoch 2, 1000 / 1875] FPS: 64.3 (28.1)  ,  DataTime: 0.350 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.498  ,  Loss/total: 4.56041  ,  Loss/ce: 4.52706  ,  IoU: 0.38604  ,  pro_loss: 0.16678
[train: Epoch 2, 1050 / 1875] FPS: 64.5 (201.2)  ,  DataTime: 0.348 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.496  ,  Loss/total: 4.55539  ,  Loss/ce: 4.52203  ,  IoU: 0.38887  ,  pro_loss: 0.16678
[train: Epoch 2, 1100 / 1875] FPS: 64.8 (199.2)  ,  DataTime: 0.345 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.494  ,  Loss/total: 4.55041  ,  Loss/ce: 4.51706  ,  IoU: 0.39139  ,  pro_loss: 0.16678
[train: Epoch 2, 1150 / 1875] FPS: 65.0 (15.6)  ,  DataTime: 0.344 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.492  ,  Loss/total: 4.54629  ,  Loss/ce: 4.51294  ,  IoU: 0.39426  ,  pro_loss: 0.16678
[train: Epoch 2, 1200 / 1875] FPS: 65.1 (208.1)  ,  DataTime: 0.343 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.492  ,  Loss/total: 4.54195  ,  Loss/ce: 4.50860  ,  IoU: 0.39704  ,  pro_loss: 0.16677
[train: Epoch 2, 1250 / 1875] FPS: 65.0 (11.5)  ,  DataTime: 0.344 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.492  ,  Loss/total: 4.53774  ,  Loss/ce: 4.50439  ,  IoU: 0.39896  ,  pro_loss: 0.16677
[train: Epoch 2, 1300 / 1875] FPS: 65.2 (24.0)  ,  DataTime: 0.343 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.491  ,  Loss/total: 4.53317  ,  Loss/ce: 4.49982  ,  IoU: 0.40103  ,  pro_loss: 0.16677
[train: Epoch 2, 1350 / 1875] FPS: 65.2 (206.4)  ,  DataTime: 0.343 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.491  ,  Loss/total: 4.52841  ,  Loss/ce: 4.49506  ,  IoU: 0.40352  ,  pro_loss: 0.16677
[train: Epoch 2, 1400 / 1875] FPS: 65.2 (61.9)  ,  DataTime: 0.343 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.491  ,  Loss/total: 4.52420  ,  Loss/ce: 4.49085  ,  IoU: 0.40570  ,  pro_loss: 0.16677
[train: Epoch 2, 1450 / 1875] FPS: 64.8 (203.9)  ,  DataTime: 0.345 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.494  ,  Loss/total: 4.51934  ,  Loss/ce: 4.48599  ,  IoU: 0.40842  ,  pro_loss: 0.16677
[train: Epoch 2, 1500 / 1875] FPS: 64.4 (18.2)  ,  DataTime: 0.349 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.497  ,  Loss/total: 4.51457  ,  Loss/ce: 4.48122  ,  IoU: 0.41099  ,  pro_loss: 0.16677
[train: Epoch 2, 1550 / 1875] FPS: 64.0 (195.5)  ,  DataTime: 0.352 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.500  ,  Loss/total: 4.51027  ,  Loss/ce: 4.47692  ,  IoU: 0.41298  ,  pro_loss: 0.16676
[train: Epoch 2, 1600 / 1875] FPS: 63.9 (207.1)  ,  DataTime: 0.352 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.501  ,  Loss/total: 4.50622  ,  Loss/ce: 4.47287  ,  IoU: 0.41495  ,  pro_loss: 0.16676
[train: Epoch 2, 1650 / 1875] FPS: 63.4 (201.7)  ,  DataTime: 0.356 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.504  ,  Loss/total: 4.50213  ,  Loss/ce: 4.46877  ,  IoU: 0.41720  ,  pro_loss: 0.16676
[train: Epoch 2, 1700 / 1875] FPS: 63.1 (205.6)  ,  DataTime: 0.359 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.507  ,  Loss/total: 4.49860  ,  Loss/ce: 4.46525  ,  IoU: 0.41901  ,  pro_loss: 0.16676
[train: Epoch 2, 1750 / 1875] FPS: 63.0 (196.2)  ,  DataTime: 0.359 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.508  ,  Loss/total: 4.49397  ,  Loss/ce: 4.46062  ,  IoU: 0.42100  ,  pro_loss: 0.16676
[train: Epoch 2, 1800 / 1875] FPS: 62.9 (197.5)  ,  DataTime: 0.360 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.508  ,  Loss/total: 4.48950  ,  Loss/ce: 4.45615  ,  IoU: 0.42292  ,  pro_loss: 0.16676
[train: Epoch 2, 1850 / 1875] FPS: 62.6 (204.5)  ,  DataTime: 0.362 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.511  ,  Loss/total: 4.48570  ,  Loss/ce: 4.45235  ,  IoU: 0.42467  ,  pro_loss: 0.16675
[train: Epoch 2, 1875 / 1875] FPS: 62.8 (209.5)  ,  DataTime: 0.361 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.509  ,  Loss/total: 4.48371  ,  Loss/ce: 4.45036  ,  IoU: 0.42561  ,  pro_loss: 0.16675
[train: Epoch 3, 50 / 1875] FPS: 53.3 (45.0)  ,  DataTime: 0.453 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.601  ,  Loss/total: 4.31744  ,  Loss/ce: 4.28410  ,  IoU: 0.51027  ,  pro_loss: 0.16670
[train: Epoch 3, 100 / 1875] FPS: 55.7 (198.1)  ,  DataTime: 0.427 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.575  ,  Loss/total: 4.31392  ,  Loss/ce: 4.28058  ,  IoU: 0.50785  ,  pro_loss: 0.16670
[train: Epoch 3, 150 / 1875] FPS: 57.2 (209.7)  ,  DataTime: 0.412 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.560  ,  Loss/total: 4.31971  ,  Loss/ce: 4.28637  ,  IoU: 0.50739  ,  pro_loss: 0.16670
[train: Epoch 3, 200 / 1875] FPS: 58.4 (203.9)  ,  DataTime: 0.400 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.548  ,  Loss/total: 4.31989  ,  Loss/ce: 4.28655  ,  IoU: 0.50642  ,  pro_loss: 0.16670
[train: Epoch 3, 250 / 1875] FPS: 57.2 (13.8)  ,  DataTime: 0.411 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.559  ,  Loss/total: 4.31768  ,  Loss/ce: 4.28434  ,  IoU: 0.50359  ,  pro_loss: 0.16669
[train: Epoch 3, 300 / 1875] FPS: 59.2 (201.7)  ,  DataTime: 0.392 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.540  ,  Loss/total: 4.31292  ,  Loss/ce: 4.27958  ,  IoU: 0.50506  ,  pro_loss: 0.16669
[train: Epoch 3, 350 / 1875] FPS: 59.5 (202.9)  ,  DataTime: 0.390 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.538  ,  Loss/total: 4.30771  ,  Loss/ce: 4.27437  ,  IoU: 0.50804  ,  pro_loss: 0.16669
[train: Epoch 3, 400 / 1875] FPS: 59.8 (206.3)  ,  DataTime: 0.387 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.535  ,  Loss/total: 4.30342  ,  Loss/ce: 4.27008  ,  IoU: 0.50928  ,  pro_loss: 0.16670
[train: Epoch 3, 450 / 1875] FPS: 59.6 (208.7)  ,  DataTime: 0.389 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.537  ,  Loss/total: 4.29967  ,  Loss/ce: 4.26633  ,  IoU: 0.51053  ,  pro_loss: 0.16670
[train: Epoch 3, 500 / 1875] FPS: 60.0 (207.6)  ,  DataTime: 0.385 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.533  ,  Loss/total: 4.29631  ,  Loss/ce: 4.26297  ,  IoU: 0.51176  ,  pro_loss: 0.16670
[train: Epoch 3, 550 / 1875] FPS: 59.9 (50.9)  ,  DataTime: 0.386 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.534  ,  Loss/total: 4.29333  ,  Loss/ce: 4.25999  ,  IoU: 0.51405  ,  pro_loss: 0.16670
[train: Epoch 3, 600 / 1875] FPS: 59.8 (14.9)  ,  DataTime: 0.387 (0.011)  ,  ForwardTime: 0.137  ,  TotalTime: 0.535  ,  Loss/total: 4.29161  ,  Loss/ce: 4.25827  ,  IoU: 0.51524  ,  pro_loss: 0.16670
[train: Epoch 3, 650 / 1875] FPS: 60.2 (206.2)  ,  DataTime: 0.383 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.531  ,  Loss/total: 4.28899  ,  Loss/ce: 4.25566  ,  IoU: 0.51679  ,  pro_loss: 0.16670
[train: Epoch 3, 700 / 1875] FPS: 60.1 (197.7)  ,  DataTime: 0.384 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.533  ,  Loss/total: 4.28696  ,  Loss/ce: 4.25362  ,  IoU: 0.51757  ,  pro_loss: 0.16669
[train: Epoch 3, 750 / 1875] FPS: 60.3 (207.2)  ,  DataTime: 0.382 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.531  ,  Loss/total: 4.28349  ,  Loss/ce: 4.25015  ,  IoU: 0.51834  ,  pro_loss: 0.16669
[train: Epoch 3, 800 / 1875] FPS: 60.1 (31.7)  ,  DataTime: 0.384 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.532  ,  Loss/total: 4.28164  ,  Loss/ce: 4.24830  ,  IoU: 0.51888  ,  pro_loss: 0.16670
[train: Epoch 3, 850 / 1875] FPS: 60.3 (204.4)  ,  DataTime: 0.382 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.531  ,  Loss/total: 4.27918  ,  Loss/ce: 4.24584  ,  IoU: 0.52072  ,  pro_loss: 0.16669
[train: Epoch 3, 900 / 1875] FPS: 60.2 (203.9)  ,  DataTime: 0.383 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.532  ,  Loss/total: 4.27693  ,  Loss/ce: 4.24359  ,  IoU: 0.52181  ,  pro_loss: 0.16670
[train: Epoch 3, 950 / 1875] FPS: 60.4 (206.5)  ,  DataTime: 0.381 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.530  ,  Loss/total: 4.27396  ,  Loss/ce: 4.24062  ,  IoU: 0.52294  ,  pro_loss: 0.16669
[train: Epoch 3, 1000 / 1875] FPS: 60.4 (203.0)  ,  DataTime: 0.382 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.530  ,  Loss/total: 4.27135  ,  Loss/ce: 4.23801  ,  IoU: 0.52439  ,  pro_loss: 0.16670
[train: Epoch 3, 1050 / 1875] FPS: 60.8 (206.0)  ,  DataTime: 0.378 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.526  ,  Loss/total: 4.26867  ,  Loss/ce: 4.23533  ,  IoU: 0.52539  ,  pro_loss: 0.16670
[train: Epoch 3, 1100 / 1875] FPS: 60.7 (204.6)  ,  DataTime: 0.378 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.527  ,  Loss/total: 4.26622  ,  Loss/ce: 4.23288  ,  IoU: 0.52652  ,  pro_loss: 0.16670
[train: Epoch 3, 1150 / 1875] FPS: 60.8 (203.9)  ,  DataTime: 0.377 (0.012)  ,  ForwardTime: 0.137  ,  TotalTime: 0.526  ,  Loss/total: 4.26269  ,  Loss/ce: 4.22935  ,  IoU: 0.52733  ,  pro_loss: 0.16670
